location,count,date
21215,3,2014-11-07
21216,1,2014-11-07
21217,2,2014-11-07
21221,1,2014-11-07
21223,3,2014-11-07
21228,1,2014-11-07
21502,1,2014-11-07
21532,1,2014-11-07
21784,1,2014-11-07
21901,1,2014-11-07
20602,1,2014-11-08
20678,1,2014-11-08
20748,1,2014-11-08
20782,1,2014-11-08
20837,1,2014-11-08
20871,1,2014-11-08
21001,1,2014-11-08
21060,1,2014-11-08
21122,1,2014-11-08
21133,1,2014-11-08
21157,1,2014-11-08
21206,1,2014-11-08
21211,1,2014-11-08
21213,1,2014-11-08
21216,1,2014-11-08
21217,1,2014-11-08
21220,1,2014-11-08
21222,1,2014-11-08
21224,1,2014-11-08
21225,1,2014-11-08
21237,1,2014-11-08
21401,1,2014-11-08
21601,1,2014-11-08
21620,1,2014-11-08
21758,1,2014-11-08
21795,1,2014-11-08
20653,1,2014-11-09
20732,1,2014-11-09
20743,1,2014-11-09
20772,1,2014-11-09
20785,1,2014-11-09
20850,1,2014-11-09
20874,1,2014-11-09
21037,1,2014-11-09
21131,1,2014-11-09
21157,1,2014-11-09
21202,1,2014-11-09
21214,1,2014-11-09
21215,4,2014-11-09
21216,1,2014-11-09
21217,1,2014-11-09
21218,2,2014-11-09
21222,1,2014-11-09
21237,1,2014-11-09
21921,1,2014-11-09
20603,1,2014-11-10
20659,1,2014-11-10
20850,1,2014-11-10
21047,1,2014-11-10
21061,1,2014-11-10
21117,1,2014-11-10
21207,1,2014-11-10
21208,1,2014-11-10
21213,1,2014-11-10
21215,1,2014-11-10
21216,1,2014-11-10
21220,1,2014-11-10
21221,1,2014-11-10
21223,1,2014-11-10
21224,1,2014-11-10
21227,1,2014-11-10
21234,1,2014-11-10
21244,1,2014-11-10
21403,1,2014-11-10
21532,1,2014-11-10
21536,1,2014-11-10
21740,1,2014-11-10
21771,1,2014-11-10
21921,1,2014-11-10
20817,1,2014-11-11
20874,1,2014-11-11
21087,1,2014-11-11
21122,2,2014-11-11
21207,1,2014-11-11
21215,2,2014-11-11
21216,1,2014-11-11
21218,1,2014-11-11
21221,1,2014-11-11
21229,2,2014-11-11
21234,1,2014-11-11
21401,1,2014-11-11
21601,1,2014-11-11
21632,1,2014-11-11
21740,1,2014-11-11
20601,1,2014-11-12
20646,1,2014-11-12
20723,1,2014-11-12
20744,1,2014-11-12
20877,1,2014-11-12
20901,1,2014-11-12
21014,1,2014-11-12
21201,1,2014-11-12
21207,1,2014-11-12
21213,1,2014-11-12
21215,4,2014-11-12
21220,2,2014-11-12
21222,1,2014-11-12
21228,1,2014-11-12
21234,1,2014-11-12
21244,1,2014-11-12
21401,1,2014-11-12
21502,2,2014-11-12
21702,2,2014-11-12
21740,1,2014-11-12
21842,1,2014-11-12
20659,1,2014-11-13
20879,1,2014-11-13
21042,1,2014-11-13
21060,1,2014-11-13
21061,1,2014-11-13
21078,1,2014-11-13
21122,1,2014-11-13
21132,1,2014-11-13
21133,1,2014-11-13
21140,1,2014-11-13
21154,1,2014-11-13
21202,1,2014-11-13
21208,1,2014-11-13
21214,1,2014-11-13
21217,1,2014-11-13
21220,1,2014-11-13
21223,1,2014-11-13
21224,1,2014-11-13
21229,1,2014-11-13
21231,1,2014-11-13
21237,1,2014-11-13
21239,1,2014-11-13
21502,1,2014-11-13
21702,1,2014-11-13
21784,1,2014-11-13
21903,1,2014-11-13
20657,1,2014-11-14
20783,1,2014-11-14
20854,1,2014-11-14
21015,1,2014-11-14
21034,1,2014-11-14
21043,1,2014-11-14
21046,1,2014-11-14
21075,1,2014-11-14
21162,1,2014-11-14
21202,1,2014-11-14
21205,1,2014-11-14
21206,1,2014-11-14
21209,1,2014-11-14
21212,1,2014-11-14
21215,1,2014-11-14
21216,1,2014-11-14
21218,3,2014-11-14
21220,1,2014-11-14
21230,2,2014-11-14
21521,1,2014-11-14
21750,1,2014-11-14
21771,1,2014-11-14
20622,1,2014-11-15
20678,1,2014-11-15
20785,1,2014-11-15
20910,1,2014-11-15
21015,1,2014-11-15
21061,1,2014-11-15
21074,1,2014-11-15
21144,1,2014-11-15
21155,1,2014-11-15
21206,1,2014-11-15
21207,1,2014-11-15
21213,1,2014-11-15
21217,2,2014-11-15
21218,1,2014-11-15
21221,1,2014-11-15
21222,1,2014-11-15
21223,2,2014-11-15
21226,1,2014-11-15
21231,1,2014-11-15
21239,1,2014-11-15
21613,1,2014-11-15
20603,1,2014-11-16
20619,1,2014-11-16
20653,2,2014-11-16
20706,1,2014-11-16
20902,1,2014-11-16
21108,1,2014-11-16
21117,1,2014-11-16
21122,1,2014-11-16
21207,1,2014-11-16
21215,1,2014-11-16
21223,1,2014-11-16
21225,1,2014-11-16
21643,1,2014-11-16
21704,1,2014-11-16
21740,1,2014-11-16
21784,1,2014-11-16
21798,1,2014-11-16
21875,1,2014-11-16
21921,1,2014-11-16
20601,1,2014-11-17
20613,1,2014-11-17
20732,1,2014-11-17
20748,1,2014-11-17
20783,1,2014-11-17
20850,1,2014-11-17
20904,1,2014-11-17
20906,1,2014-11-17
20910,1,2014-11-17
21061,2,2014-11-17
21093,1,2014-11-17
21202,1,2014-11-17
21205,1,2014-11-17
21206,2,2014-11-17
21212,2,2014-11-17
21213,1,2014-11-17
21215,1,2014-11-17
21216,1,2014-11-17
21218,1,2014-11-17
21220,1,2014-11-17
21222,1,2014-11-17
21225,1,2014-11-17
21229,1,2014-11-17
21230,1,2014-11-17
21244,1,2014-11-17
21532,1,2014-11-17
21813,1,2014-11-17
20657,1,2014-11-18
20740,1,2014-11-18
20855,1,2014-11-18
20877,1,2014-11-18
20904,1,2014-11-18
21117,1,2014-11-18
21157,2,2014-11-18
21213,1,2014-11-18
21214,1,2014-11-18
21218,1,2014-11-18
21221,1,2014-11-18
21229,1,2014-11-18
21234,1,2014-11-18
21239,1,2014-11-18
21532,1,2014-11-18
21766,1,2014-11-18
21776,1,2014-11-18
21918,1,2014-11-18
20747,1,2014-11-19
20904,1,2014-11-19
21144,1,2014-11-19
21157,1,2014-11-19
21206,1,2014-11-19
21215,1,2014-11-19
21217,2,2014-11-19
21218,1,2014-11-19
21220,1,2014-11-19
21222,1,2014-11-19
21227,2,2014-11-19
21237,1,2014-11-19
21244,1,2014-11-19
21521,1,2014-11-19
21639,1,2014-11-19
21702,1,2014-11-19
21742,1,2014-11-19
21901,1,2014-11-19
20616,1,2014-11-20
20659,1,2014-11-20
20732,1,2014-11-20
21144,1,2014-11-20
21201,1,2014-11-20
21202,1,2014-11-20
21206,1,2014-11-20
21213,1,2014-11-20
21215,1,2014-11-20
21216,1,2014-11-20
21234,1,2014-11-20
21239,1,2014-11-20
21286,1,2014-11-20
21401,1,2014-11-20
21502,1,2014-11-20
21671,1,2014-11-20
20904,1,2014-11-21
21045,1,2014-11-21
21078,2,2014-11-21
21201,1,2014-11-21
21207,1,2014-11-21
21209,1,2014-11-21
21212,1,2014-11-21
21215,3,2014-11-21
21217,1,2014-11-21
21218,3,2014-11-21
21225,1,2014-11-21
21228,1,2014-11-21
21863,1,2014-11-21
21901,1,2014-11-21
20602,1,2014-11-22
20646,1,2014-11-22
20746,1,2014-11-22
20794,1,2014-11-22
20852,1,2014-11-22
21136,1,2014-11-22
21157,1,2014-11-22
21201,1,2014-11-22
21206,1,2014-11-22
21207,1,2014-11-22
21211,1,2014-11-22
21215,1,2014-11-22
21217,3,2014-11-22
21218,1,2014-11-22
21220,1,2014-11-22
21223,1,2014-11-22
21230,1,2014-11-22
21234,1,2014-11-22
21239,1,2014-11-22
21701,1,2014-11-22
21742,1,2014-11-22
21783,1,2014-11-22
21921,1,2014-11-22
20659,1,2014-11-23
20662,1,2014-11-23
21037,1,2014-11-23
21040,1,2014-11-23
21060,1,2014-11-23
21102,1,2014-11-23
21117,1,2014-11-23
21122,1,2014-11-23
21205,1,2014-11-23
21207,1,2014-11-23
21211,1,2014-11-23
21215,1,2014-11-23
21218,1,2014-11-23
21220,1,2014-11-23
21223,2,2014-11-23
21225,1,2014-11-23
21227,1,2014-11-23
21228,1,2014-11-23
21229,2,2014-11-23
21230,2,2014-11-23
21234,1,2014-11-23
21701,3,2014-11-23
21804,1,2014-11-23
21853,1,2014-11-23
21921,1,2014-11-23
20653,1,2014-11-24
20659,1,2014-11-24
20785,1,2014-11-24
20852,1,2014-11-24
20901,1,2014-11-24
20910,1,2014-11-24
21061,2,2014-11-24
21075,1,2014-11-24
21157,1,2014-11-24
21201,1,2014-11-24
21206,1,2014-11-24
21208,1,2014-11-24
21216,1,2014-11-24
21217,3,2014-11-24
21218,1,2014-11-24
21219,1,2014-11-24
21222,1,2014-11-24
21225,1,2014-11-24
21640,1,2014-11-24
21727,1,2014-11-24
21797,1,2014-11-24
21875,1,2014-11-24
20850,1,2014-11-25
20882,1,2014-11-25
21060,1,2014-11-25
21122,2,2014-11-25
21206,1,2014-11-25
21212,2,2014-11-25
21216,2,2014-11-25
21218,1,2014-11-25
21221,1,2014-11-25
21225,1,2014-11-25
21229,1,2014-11-25
21230,1,2014-11-25
21625,1,2014-11-25
21784,1,2014-11-25
21921,1,2014-11-25
20601,1,2014-11-26
20637,1,2014-11-26
20707,1,2014-11-26
20747,1,2014-11-26
20906,1,2014-11-26
21043,1,2014-11-26
21204,1,2014-11-26
21215,3,2014-11-26
21216,2,2014-11-26
21217,1,2014-11-26
21220,1,2014-11-26
21221,1,2014-11-26
21223,1,2014-11-26
21224,1,2014-11-26
21227,1,2014-11-26
21230,1,2014-11-26
21231,1,2014-11-26
21239,2,2014-11-26
21701,1,2014-11-26
21740,1,2014-11-26
21771,1,2014-11-26
21921,2,2014-11-26
20622,1,2014-11-27
20882,2,2014-11-27
20906,1,2014-11-27
21044,1,2014-11-27
21060,1,2014-11-27
21202,1,2014-11-27
21207,2,2014-11-27
21215,2,2014-11-27
21218,1,2014-11-27
21222,1,2014-11-27
21225,1,2014-11-27
21702,1,2014-11-27
21921,1,2014-11-27
20622,1,2014-11-28
20879,1,2014-11-28
20904,1,2014-11-28
21035,1,2014-11-28
21042,1,2014-11-28
21047,1,2014-11-28
21048,1,2014-11-28
21117,1,2014-11-28
21206,1,2014-11-28
21215,1,2014-11-28
21216,3,2014-11-28
21217,1,2014-11-28
21218,1,2014-11-28
21224,3,2014-11-28
21237,1,2014-11-28
21239,1,2014-11-28
21655,1,2014-11-28
20619,1,2014-11-29
20662,1,2014-11-29
20782,1,2014-11-29
20837,1,2014-11-29
21207,1,2014-11-29
21209,1,2014-11-29
21211,1,2014-11-29
21213,1,2014-11-29
21217,1,2014-11-29
21220,1,2014-11-29
21221,1,2014-11-29
21239,1,2014-11-29
20653,1,2014-11-30
21017,1,2014-11-30
21048,1,2014-11-30
21060,2,2014-11-30
21076,1,2014-11-30
21093,1,2014-11-30
21122,1,2014-11-30
21136,1,2014-11-30
21157,1,2014-11-30
21207,1,2014-11-30
21211,1,2014-11-30
21212,1,2014-11-30
21215,3,2014-11-30
21216,1,2014-11-30
21217,4,2014-11-30
21218,3,2014-11-30
21221,1,2014-11-30
21230,1,2014-11-30
21401,2,2014-11-30
21601,1,2014-11-30
21617,1,2014-11-30
21740,1,2014-11-30
21776,1,2014-11-30
20659,1,2014-12-01
20852,1,2014-12-01
20855,1,2014-12-01
20886,1,2014-12-01
21014,1,2014-12-01
21037,3,2014-12-01
21061,1,2014-12-01
21157,2,2014-12-01
21215,2,2014-12-01
21216,1,2014-12-01
21218,2,2014-12-01
21222,2,2014-12-01
21227,2,2014-12-01
21229,1,2014-12-01
21230,1,2014-12-01
21239,1,2014-12-01
21639,1,2014-12-01
21660,1,2014-12-01
21666,1,2014-12-01
21921,3,2014-12-01
20602,1,2014-12-02
20632,1,2014-12-02
20745,1,2014-12-02
20874,1,2014-12-02
20906,1,2014-12-02
21117,1,2014-12-02
21201,1,2014-12-02
21207,1,2014-12-02
21209,1,2014-12-02
21215,1,2014-12-02
21216,2,2014-12-02
21221,2,2014-12-02
21239,1,2014-12-02
21921,1,2014-12-02
20601,1,2014-12-03
20735,1,2014-12-03
20743,1,2014-12-03
20744,1,2014-12-03
20783,1,2014-12-03
20832,1,2014-12-03
20850,1,2014-12-03
21037,1,2014-12-03
21202,1,2014-12-03
21205,1,2014-12-03
21211,1,2014-12-03
21212,1,2014-12-03
21214,1,2014-12-03
21215,3,2014-12-03
21218,1,2014-12-03
21223,1,2014-12-03
21224,2,2014-12-03
21229,2,2014-12-03
21532,1,2014-12-03
21543,1,2014-12-03
20735,1,2014-12-04
20874,1,2014-12-04
20904,1,2014-12-04
21009,2,2014-12-04
21028,1,2014-12-04
21061,1,2014-12-04
21157,1,2014-12-04
21206,1,2014-12-04
21215,3,2014-12-04
21218,2,2014-12-04
21224,2,2014-12-04
21225,2,2014-12-04
21229,1,2014-12-04
21230,1,2014-12-04
21409,1,2014-12-04
21628,1,2014-12-04
21758,1,2014-12-04
21784,2,2014-12-04
21918,2,2014-12-04
21921,1,2014-12-04
20650,1,2014-12-05
20850,1,2014-12-05
20874,1,2014-12-05
20876,1,2014-12-05
20878,1,2014-12-05
20906,1,2014-12-05
21157,1,2014-12-05
21201,1,2014-12-05
21207,1,2014-12-05
21213,1,2014-12-05
21216,1,2014-12-05
21218,3,2014-12-05
21220,1,2014-12-05
21221,1,2014-12-05
21223,2,2014-12-05
21225,3,2014-12-05
21227,1,2014-12-05
21231,1,2014-12-05
21234,1,2014-12-05
21236,1,2014-12-05
21237,1,2014-12-05
21740,1,2014-12-05
21771,1,2014-12-05
21795,2,2014-12-05
21921,1,2014-12-05
20659,1,2014-12-06
20853,1,2014-12-06
21060,1,2014-12-06
21133,1,2014-12-06
21158,1,2014-12-06
21201,1,2014-12-06
21205,1,2014-12-06
21207,1,2014-12-06
21213,1,2014-12-06
21215,4,2014-12-06
21217,1,2014-12-06
21218,2,2014-12-06
21220,4,2014-12-06
21221,1,2014-12-06
21222,2,2014-12-06
21225,1,2014-12-06
21403,1,2014-12-06
21502,1,2014-12-06
21532,1,2014-12-06
20607,1,2014-12-07
20653,1,2014-12-07
20743,1,2014-12-07
20903,1,2014-12-07
21061,1,2014-12-07
21093,1,2014-12-07
21122,1,2014-12-07
21212,1,2014-12-07
21214,1,2014-12-07
21215,2,2014-12-07
21217,1,2014-12-07
21218,2,2014-12-07
21221,1,2014-12-07
21224,1,2014-12-07
21225,1,2014-12-07
21226,1,2014-12-07
21401,1,2014-12-07
21502,1,2014-12-07
21704,1,2014-12-07
20602,1,2014-12-08
20676,1,2014-12-08
20714,1,2014-12-08
20746,1,2014-12-08
20851,1,2014-12-08
20878,1,2014-12-08
21044,1,2014-12-08
21202,2,2014-12-08
21207,1,2014-12-08
21215,3,2014-12-08
21216,1,2014-12-08
21221,1,2014-12-08
21227,2,2014-12-08
21228,1,2014-12-08
21229,1,2014-12-08
21234,1,2014-12-08
21915,1,2014-12-08
21921,1,2014-12-08
20785,2,2014-12-09
21122,1,2014-12-09
21144,1,2014-12-09
21206,1,2014-12-09
21211,1,2014-12-09
21212,1,2014-12-09
21216,1,2014-12-09
21217,3,2014-12-09
21218,2,2014-12-09
21224,1,2014-12-09
21225,1,2014-12-09
21502,1,2014-12-09
21797,1,2014-12-09
21060,1,2014-12-10
21117,1,2014-12-10
21205,1,2014-12-10
21207,1,2014-12-10
21208,1,2014-12-10
21209,1,2014-12-10
21213,1,2014-12-10
21223,1,2014-12-10
21228,2,2014-12-10
21229,1,2014-12-10
21239,2,2014-12-10
21811,1,2014-12-10
20602,1,2014-12-11
20640,1,2014-12-11
20832,1,2014-12-11
20852,1,2014-12-11
20877,1,2014-12-11
21014,1,2014-12-11
21085,1,2014-12-11
21114,1,2014-12-11
21122,1,2014-12-11
21136,1,2014-12-11
21157,1,2014-12-11
21202,1,2014-12-11
21205,1,2014-12-11
21215,3,2014-12-11
21218,2,2014-12-11
21221,1,2014-12-11
21231,1,2014-12-11
21502,1,2014-12-11
21740,2,2014-12-11
21783,1,2014-12-11
21842,1,2014-12-11
20613,1,2014-12-12
20685,1,2014-12-12
21037,1,2014-12-12
21045,1,2014-12-12
21205,1,2014-12-12
21206,1,2014-12-12
21213,1,2014-12-12
21218,1,2014-12-12
21220,2,2014-12-12
21223,1,2014-12-12
21230,1,2014-12-12
21234,1,2014-12-12
21401,1,2014-12-12
21629,1,2014-12-12
21742,1,2014-12-12
21901,1,2014-12-12
20613,1,2014-12-13
20708,1,2014-12-13
20876,1,2014-12-13
20903,1,2014-12-13
21157,1,2014-12-13
21158,1,2014-12-13
21201,1,2014-12-13
21202,1,2014-12-13
21206,1,2014-12-13
21207,1,2014-12-13
21215,2,2014-12-13
21217,1,2014-12-13
21218,1,2014-12-13
21220,1,2014-12-13
21221,1,2014-12-13
21222,1,2014-12-13
21224,1,2014-12-13
21225,1,2014-12-13
21230,1,2014-12-13
21502,1,2014-12-13
21742,1,2014-12-13
21791,1,2014-12-13
21919,1,2014-12-13
20650,1,2014-12-14
20850,1,2014-12-14
20882,1,2014-12-14
21061,1,2014-12-14
21117,1,2014-12-14
21157,1,2014-12-14
21202,1,2014-12-14
21208,1,2014-12-14
21212,1,2014-12-14
21213,1,2014-12-14
21215,2,2014-12-14
21216,2,2014-12-14
21218,3,2014-12-14
21220,2,2014-12-14
21222,1,2014-12-14
21223,1,2014-12-14
21225,1,2014-12-14
21237,1,2014-12-14
21239,1,2014-12-14
21536,1,2014-12-14
21742,2,2014-12-14
21770,1,2014-12-14
20646,1,2014-12-15
20659,1,2014-12-15
20667,1,2014-12-15
20732,1,2014-12-15
20783,1,2014-12-15
20877,1,2014-12-15
21015,2,2014-12-15
21061,1,2014-12-15
21122,1,2014-12-15
21144,2,2014-12-15
21162,1,2014-12-15
21206,2,2014-12-15
21215,1,2014-12-15
21217,2,2014-12-15
21220,1,2014-12-15
21222,2,2014-12-15
21223,1,2014-12-15
21224,1,2014-12-15
21228,3,2014-12-15
21236,1,2014-12-15
21244,1,2014-12-15
21666,1,2014-12-15
21716,1,2014-12-15
21817,1,2014-12-15
21901,1,2014-12-15
20636,1,2014-12-16
20735,1,2014-12-16
20746,1,2014-12-16
20906,1,2014-12-16
21015,1,2014-12-16
21060,1,2014-12-16
21154,1,2014-12-16
21157,1,2014-12-16
21202,1,2014-12-16
21213,2,2014-12-16
21215,2,2014-12-16
21217,3,2014-12-16
21221,1,2014-12-16
21234,2,2014-12-16
21502,2,2014-12-16
21921,1,2014-12-16
20747,1,2014-12-17
20783,1,2014-12-17
20904,1,2014-12-17
21206,3,2014-12-17
21207,1,2014-12-17
21214,1,2014-12-17
21215,1,2014-12-17
21216,1,2014-12-17
21218,1,2014-12-17
21220,1,2014-12-17
21221,2,2014-12-17
21234,1,2014-12-17
21502,1,2014-12-17
21617,1,2014-12-17
21740,2,2014-12-17
21904,1,2014-12-17
21921,1,2014-12-17
20650,1,2014-12-18
20877,1,2014-12-18
21061,1,2014-12-18
21085,1,2014-12-18
21201,1,2014-12-18
21202,2,2014-12-18
21206,2,2014-12-18
21215,1,2014-12-18
21216,1,2014-12-18
21221,1,2014-12-18
21223,1,2014-12-18
21225,1,2014-12-18
21401,1,2014-12-18
21817,1,2014-12-18
20603,1,2014-12-19
20782,1,2014-12-19
20903,1,2014-12-19
21061,2,2014-12-19
21117,1,2014-12-19
21136,1,2014-12-19
21157,1,2014-12-19
21209,1,2014-12-19
21213,1,2014-12-19
21214,1,2014-12-19
21215,3,2014-12-19
21217,2,2014-12-19
21221,2,2014-12-19
21225,1,2014-12-19
21226,1,2014-12-19
21229,1,2014-12-19
21230,1,2014-12-19
21502,1,2014-12-19
21532,1,2014-12-19
20601,1,2014-12-20
20634,1,2014-12-20
20653,1,2014-12-20
20657,1,2014-12-20
20833,1,2014-12-20
20874,1,2014-12-20
20886,1,2014-12-20
20906,1,2014-12-20
21030,1,2014-12-20
21044,1,2014-12-20
21060,1,2014-12-20
21117,1,2014-12-20
21208,1,2014-12-20
21209,1,2014-12-20
21215,2,2014-12-20
21218,1,2014-12-20
21221,1,2014-12-20
21223,1,2014-12-20
21224,1,2014-12-20
21225,2,2014-12-20
21787,1,2014-12-20
21837,1,2014-12-20
20659,1,2014-12-21
20743,1,2014-12-21
20904,1,2014-12-21
21044,1,2014-12-21
21078,1,2014-12-21
21117,1,2014-12-21
21122,1,2014-12-21
21136,1,2014-12-21
21205,1,2014-12-21
21206,1,2014-12-21
21218,2,2014-12-21
21222,2,2014-12-21
21223,1,2014-12-21
21226,1,2014-12-21
21229,1,2014-12-21
21532,1,2014-12-21
21701,1,2014-12-21
21740,1,2014-12-21
20748,1,2014-12-22
20783,1,2014-12-22
20850,1,2014-12-22
21043,1,2014-12-22
21060,1,2014-12-22
21075,1,2014-12-22
21093,1,2014-12-22
21117,1,2014-12-22
21202,1,2014-12-22
21207,1,2014-12-22
21215,1,2014-12-22
21216,1,2014-12-22
21218,2,2014-12-22
21222,2,2014-12-22
21225,1,2014-12-22
21228,1,2014-12-22
21237,2,2014-12-22
21239,1,2014-12-22
21244,1,2014-12-22
21702,1,2014-12-22
21776,1,2014-12-22
20707,1,2014-12-23
20850,1,2014-12-23
20874,1,2014-12-23
21009,1,2014-12-23
21060,1,2014-12-23
21202,2,2014-12-23
21207,1,2014-12-23
21208,1,2014-12-23
21216,1,2014-12-23
21217,1,2014-12-23
21221,1,2014-12-23
21223,1,2014-12-23
21229,1,2014-12-23
21230,1,2014-12-23
21236,1,2014-12-23
21251,1,2014-12-23
21904,1,2014-12-23
20639,1,2014-12-24
20785,1,2014-12-24
21122,2,2014-12-24
21133,1,2014-12-24
21157,1,2014-12-24
21206,1,2014-12-24
21211,1,2014-12-24
21212,1,2014-12-24
21214,1,2014-12-24
21215,4,2014-12-24
21216,1,2014-12-24
21218,1,2014-12-24
21239,1,2014-12-24
21244,1,2014-12-24
21610,1,2014-12-24
21727,1,2014-12-24
21771,1,2014-12-24
21801,1,2014-12-24
20601,1,2014-12-25
20639,1,2014-12-25
20653,1,2014-12-25
20855,1,2014-12-25
21014,1,2014-12-25
21042,1,2014-12-25
21060,1,2014-12-25
21157,1,2014-12-25
21201,1,2014-12-25
21202,1,2014-12-25
21206,2,2014-12-25
21209,1,2014-12-25
21213,1,2014-12-25
21215,5,2014-12-25
21217,1,2014-12-25
21230,1,2014-12-25
21234,1,2014-12-25
21401,1,2014-12-25
21643,1,2014-12-25
21849,1,2014-12-25
21901,1,2014-12-25
20659,1,2014-12-26
20724,2,2014-12-26
21040,1,2014-12-26
21061,1,2014-12-26
21074,1,2014-12-26
21090,1,2014-12-26
21122,2,2014-12-26
21157,1,2014-12-26
21161,1,2014-12-26
21206,2,2014-12-26
21207,2,2014-12-26
21215,2,2014-12-26
21216,1,2014-12-26
21220,2,2014-12-26
21225,1,2014-12-26
21229,1,2014-12-26
21532,1,2014-12-26
21722,1,2014-12-26
21740,1,2014-12-26
21850,1,2014-12-26
21875,1,2014-12-26
21915,1,2014-12-26
21919,1,2014-12-26
21921,3,2014-12-26
20659,1,2014-12-27
20732,1,2014-12-27
20743,1,2014-12-27
20744,1,2014-12-27
20754,1,2014-12-27
20850,1,2014-12-27
20877,1,2014-12-27
20904,1,2014-12-27
21102,1,2014-12-27
21117,1,2014-12-27
21136,1,2014-12-27
21201,1,2014-12-27
21202,1,2014-12-27
21205,1,2014-12-27
21206,1,2014-12-27
21207,1,2014-12-27
21215,2,2014-12-27
21225,1,2014-12-27
21228,1,2014-12-27
21229,1,2014-12-27
21532,1,2014-12-27
21613,1,2014-12-27
20603,1,2014-12-28
20622,1,2014-12-28
20706,1,2014-12-28
20735,2,2014-12-28
20745,1,2014-12-28
20770,1,2014-12-28
20785,1,2014-12-28
20877,1,2014-12-28
21061,1,2014-12-28
21201,1,2014-12-28
21215,1,2014-12-28
21216,1,2014-12-28
21217,1,2014-12-28
21218,1,2014-12-28
21221,1,2014-12-28
21222,1,2014-12-28
21223,2,2014-12-28
21226,1,2014-12-28
21227,2,2014-12-28
21229,1,2014-12-28
21237,1,2014-12-28
21742,1,2014-12-28
21783,1,2014-12-28
21787,1,2014-12-28
21921,1,2014-12-28
20602,1,2014-12-29
20613,1,2014-12-29
20744,1,2014-12-29
20748,1,2014-12-29
20904,1,2014-12-29
21014,1,2014-12-29
21060,1,2014-12-29
21076,1,2014-12-29
21160,1,2014-12-29
21204,1,2014-12-29
21207,3,2014-12-29
21212,1,2014-12-29
21215,1,2014-12-29
21217,2,2014-12-29
21218,1,2014-12-29
21223,1,2014-12-29
21225,1,2014-12-29
21239,1,2014-12-29
21286,1,2014-12-29
21561,1,2014-12-29
20609,1,2014-12-30
20650,1,2014-12-30
20705,1,2014-12-30
20874,1,2014-12-30
21009,1,2014-12-30
21061,1,2014-12-30
21074,1,2014-12-30
21209,1,2014-12-30
21215,2,2014-12-30
21217,1,2014-12-30
21225,1,2014-12-30
21244,1,2014-12-30
21628,1,2014-12-30
21704,1,2014-12-30
21722,1,2014-12-30
21901,1,2014-12-30
21921,1,2014-12-30
20675,1,2014-12-31
20715,1,2014-12-31
20735,1,2014-12-31
20747,1,2014-12-31
20906,1,2014-12-31
21012,1,2014-12-31
21014,1,2014-12-31
21060,1,2014-12-31
21102,1,2014-12-31
21114,1,2014-12-31
21205,2,2014-12-31
21206,1,2014-12-31
21209,1,2014-12-31
21212,1,2014-12-31
21215,1,2014-12-31
21216,1,2014-12-31
21217,2,2014-12-31
21218,2,2014-12-31
21236,1,2014-12-31
21771,1,2014-12-31
21784,1,2014-12-31
21811,1,2014-12-31
21911,1,2014-12-31
21921,1,2014-12-31
20603,1,2015-01-01
20607,1,2015-01-01
20678,1,2015-01-01
20707,2,2015-01-01
20711,1,2015-01-01
20732,1,2015-01-01
20877,1,2015-01-01
21133,1,2015-01-01
21136,1,2015-01-01
21157,1,2015-01-01
21201,2,2015-01-01
21202,1,2015-01-01
21212,1,2015-01-01
21216,1,2015-01-01
21217,1,2015-01-01
21218,2,2015-01-01
21221,1,2015-01-01
21223,1,2015-01-01
21224,1,2015-01-01
21227,2,2015-01-01
21229,2,2015-01-01
21234,1,2015-01-01
21236,1,2015-01-01
21921,1,2015-01-01
20653,1,2015-01-02
20744,1,2015-01-02
20770,1,2015-01-02
20794,1,2015-01-02
20902,1,2015-01-02
21035,1,2015-01-02
21090,1,2015-01-02
21133,1,2015-01-02
21207,1,2015-01-02
21208,1,2015-01-02
21209,2,2015-01-02
21213,3,2015-01-02
21215,2,2015-01-02
21216,2,2015-01-02
21221,1,2015-01-02
21222,1,2015-01-02
21223,2,2015-01-02
21237,1,2015-01-02
21239,1,2015-01-02
21620,1,2015-01-02
21623,1,2015-01-02
20781,1,2015-01-03
20901,1,2015-01-03
20910,1,2015-01-03
21040,1,2015-01-03
21060,1,2015-01-03
21061,1,2015-01-03
21206,1,2015-01-03
21207,2,2015-01-03
21212,2,2015-01-03
21213,1,2015-01-03
21214,1,2015-01-03
21215,1,2015-01-03
21217,1,2015-01-03
21218,2,2015-01-03
21222,2,2015-01-03
21223,3,2015-01-03
21225,1,2015-01-03
21227,1,2015-01-03
21228,1,2015-01-03
21229,1,2015-01-03
21230,1,2015-01-03
21236,1,2015-01-03
21237,1,2015-01-03
21244,1,2015-01-03
21502,1,2015-01-03
21620,1,2015-01-03
21740,1,2015-01-03
20747,1,2015-01-04
21061,1,2015-01-04
21102,1,2015-01-04
21146,1,2015-01-04
21206,2,2015-01-04
21207,1,2015-01-04
21215,4,2015-01-04
21217,4,2015-01-04
21218,1,2015-01-04
21223,1,2015-01-04
21225,1,2015-01-04
21227,2,2015-01-04
21230,1,2015-01-04
21234,1,2015-01-04
21236,1,2015-01-04
21401,1,2015-01-04
21740,1,2015-01-04
21791,1,2015-01-04
21804,1,2015-01-04
20748,1,2015-01-05
20850,1,2015-01-05
20874,1,2015-01-05
21075,1,2015-01-05
21104,1,2015-01-05
